epoch,train_loss,train_acc,val_loss,val_acc
1,0.24541299151522772,0.9220607280731201,0.25336567631789614,0.9185016070093427
2,0.12537660023995809,0.9702461021287101,0.21989943087100983,0.9316595111574445
3,0.1104776497398104,0.973642110824585,0.20173583924770355,0.946629958493369
4,0.1264677606523037,0.9683677468981061,0.20125116407871246,0.9554914236068726
5,0.09663123477782522,0.9771101474761963,0.1712318594966616,0.9554914236068726
6,0.08817131178719657,0.9762081674167088,0.1696174634354455,0.9587808932576861
7,0.08227986203772682,0.9776252423013959,0.16114229602473124,0.9622046266283307
8,0.09140063662614141,0.9736433795520237,0.16109004403863633,0.9611305168696812
9,0.07828566644872938,0.9791893448148455,0.15470331055777414,0.962540294442858
10,0.08033441379666328,0.9787151387759617,0.16058103420904704,0.962540294442858
11,0.07725878698485238,0.9794908847127642,0.15657109767198563,0.962540294442858
12,0.078031239765031,0.9789742316518512,0.16148018091917038,0.9616004398890904
13,0.07545037088649613,0.9796195200511387,0.1553865841456822,0.962540294442858
14,0.0775964664561408,0.9791013172694615,0.16013835264103754,0.9616004398890904
15,0.07889914033668381,0.9771688154765538,0.1534777283668518,0.962540294442858
16,0.07571084211979594,0.9791289908545358,0.16327084813799178,0.9616004398890904
17,0.07254895128841911,0.9799054435321263,0.15300759353807994,0.962540294442858
18,0.07524516486695834,0.9792311532156808,0.1642881099666868,0.9616004398890904
19,0.08014648673789841,0.9775985479354858,0.15117372678858892,0.962540294442858
20,0.07616831149373736,0.978572394166674,0.16891112604311534,0.9597207392965045
21,0.07248910064143795,0.9797771743365696,0.15828219801187515,0.9620703629084996
22,0.07788554206490517,0.977968692779541,0.16265623910086496,0.9620703629084996
23,0.07245920811380659,0.9793300543512616,0.1529902315565518,0.9631444726671491
24,0.07828990689345769,0.9760924662862506,0.15628009076629365,0.9612647805895124
25,0.07031702675989696,0.9798622216497149,0.15154497644730977,0.9643528546605792
26,0.06657012152884688,0.9804777928761074,0.15792305767536163,0.9624731540679932
27,0.0642299157168184,0.9803780317306519,0.15775043304477418,0.96388293164117
28,0.07298286472048078,0.976681113243103,0.1662491410970688,0.9628088218825204
29,0.06297172845474311,0.9803216968263898,0.16155590755598886,0.9643528546605792
