epoch,train_loss,train_acc,val_loss,val_acc
1,0.6837375334330967,0.5940404534339905,0.41157700760023935,0.8754699315343585
2,0.21401811497552053,0.9630801592554364,0.23384545956339156,0.935620299407414
3,0.1261256049786295,0.9689980489867074,0.23337527896676744,0.9454887168748038
4,0.12391770631074905,0.9687410593032837,0.23621360744748796,0.9454887168748038
5,0.12324622060571398,0.9692572099821908,0.23134902119636536,0.9454887168748038
6,0.11947814907346453,0.9712726814406258,0.22408928828580038,0.9498523133141654
7,0.12991416241441453,0.968858540058136,0.2176088754619871,0.9498523133141654
8,0.11774129420518875,0.9719643337385995,0.21094171702861786,0.9498523133141654
9,0.11333959443228585,0.9724805525371006,0.20730654895305634,0.9503222363335746
10,0.11320117169192859,0.9732946923800877,0.2041132003068924,0.9503222363335746
11,0.11406343110970088,0.9720079643385751,0.20219727073396956,0.9503222363335746
12,0.10671843481915337,0.9730391417230878,0.195612547653062,0.9503222363335746
13,0.09888427065951484,0.9747022390365601,0.18957235025508062,0.9526718599455697
14,0.09749422701341766,0.9743596059935433,0.18065570294857025,0.9526718599455697
15,0.08918021353227752,0.9752622161592756,0.17476660758256912,0.9526718599455697
16,0.0932690000959805,0.9729410750525338,0.1691970473953656,0.9526718599455697
17,0.08139355427452497,0.975362743650164,0.1645640049661909,0.9554914236068726
18,0.09119704152856555,0.9727533459663391,0.1593339964747429,0.9559613466262817
19,0.0805421429021018,0.976579521383558,0.15725976548024587,0.9569011926651001
20,0.08274062031081744,0.9762505378041949,0.1541069203189441,0.9597207392965045
21,0.07883517923099655,0.9777562703405108,0.15263396501541138,0.9620703629084996
22,0.07996770526681628,0.9782153708594186,0.15551886068923132,0.962540294442858
23,0.07625701970287732,0.9794882706233433,0.1542495819074767,0.962540294442858
24,0.07751697993704251,0.9792014956474304,0.1550803046141352,0.962540294442858
25,0.0823959048305239,0.9772687724658421,0.15179726375000818,0.962540294442858
26,0.08548484795859881,0.9761334231921605,0.15167594913925445,0.962540294442858
27,0.07371051024113383,0.9799777354512896,0.1519416304571288,0.962540294442858
28,0.08180112444928714,0.9766213979039874,0.15112537358488357,0.962540294442858
29,0.07324309780129365,0.9798754538808551,0.15203174203634262,0.962540294442858
30,0.07700758693473679,0.978945084980556,0.15085489728621074,0.962540294442858
31,0.07544676347502641,0.9792329158101764,0.15069460443087987,0.962540294442858
32,0.07240246103278228,0.9798774889537266,0.15046244859695435,0.962540294442858
33,0.07360990877662386,0.979359643799918,0.1498683403645243,0.962540294442858
34,0.07672424774084773,0.9785850984709603,0.15061486512422562,0.962540294442858
35,0.07502921404583114,0.9788457495825631,0.14995464363268443,0.962540294442858
36,0.08248448771025453,0.9761366588728768,0.14994860972676957,0.962540294442858
37,0.07164759348545756,0.9796185323170253,0.14930650485413416,0.962540294442858
38,0.0704760096435036,0.9797484278678894,0.15062635179076875,0.962540294442858
39,0.07597356555717331,0.9781985027449471,0.15005615034273692,0.962540294442858
40,0.07056081241794995,0.9794884068625314,0.14982452456440246,0.962540294442858
41,0.06961625601564135,0.9796180299350193,0.1507938536150115,0.962540294442858
42,0.070951516606978,0.9792028410094125,0.15085644274950027,0.962540294442858
43,0.07408603706530162,0.9776850342750549,0.15142140005316054,0.962540294442858
44,0.07903461317930903,0.9742022582462856,0.15191589508737838,0.962540294442858
45,0.06744246397699628,0.9794596859386989,0.15126504642622812,0.962540294442858
46,0.0653545603688274,0.9797182764325824,0.15342788717576436,0.962540294442858
47,0.07055474338786942,0.9776206697736468,0.151655946459089,0.9630102174622672
