epoch,train_loss,train_acc,val_loss,val_acc
1,0.4951782524585724,0.8344123533793858,0.43320020607539583,0.9061492936951774
2,0.3049674481153488,0.9632348588534764,0.3034372159412929,0.9322636893817356
3,0.19666932736124312,0.9720332537378583,0.23800033969538553,0.9407223377908979
4,0.1420557520219258,0.9740436162267413,0.2143342878137316,0.944750257900783
5,0.1233974141733987,0.9733690364020211,0.20973225363663264,0.9501879640987941
6,0.11678510425346238,0.974101151738848,0.2105593787772315,0.953611705984388
7,0.11341970839670726,0.9755203979355949,0.21078544642244065,0.953611705984388
8,0.1130460330418178,0.9753900000027248,0.20959606766700745,0.953611705984388
9,0.13565696350165776,0.9689111368996757,0.20817442876952036,0.9550214920725141
10,0.12329863065055438,0.9721807837486267,0.20502981330667222,0.9550214920725141
11,0.10804818677050727,0.9761795742171151,0.2017069650547845,0.9550214920725141
12,0.11325663487826075,0.973986634186336,0.19921299176556723,0.9550214920725141
13,0.13089908872331893,0.9679231899125236,0.19701803156307765,0.9550214920725141
14,0.10394704341888428,0.9759215371949332,0.19396452818598067,0.9550214920725141
15,0.10364795901945659,0.9755347967147827,0.19191543332168035,0.9550214920725141
16,0.11075687727757863,0.9721797364098685,0.19053283972399576,0.9550214920725141
17,0.09810153661029679,0.9761756403105599,0.18864656771932328,0.9550214920725141
18,0.09704512144838061,0.9768811208861214,0.18726116631712234,0.9554914236068726
19,0.10044737745608602,0.9758196813719613,0.18579152865069254,0.9554914236068726
20,0.09534052014350891,0.9767237646239144,0.18435811677149364,0.9554914236068726
21,0.10967765908156123,0.9714194706508091,0.1833650352699416,0.9554914236068726
22,0.09229253871100289,0.9769809416362217,0.18138981184789113,0.9554914236068726
23,0.09698352111237389,0.9749189700399127,0.17964010685682297,0.9554914236068726
24,0.08919834984200341,0.9772387828145709,0.17760096277509416,0.9554914236068726
25,0.0893969354884965,0.9769815036228725,0.17590298503637314,0.9554914236068726
26,0.09451792921338763,0.9747854045459202,0.17432841126407897,0.9554914236068726
27,0.08612505107053689,0.9773695298603603,0.17244267889431544,0.9554914236068726
28,0.0897521408540862,0.976205085005079,0.17051667826516287,0.9554914236068726
29,0.08936193478958947,0.9759507775306702,0.16865736778293336,0.9554914236068726
30,0.08404867191399847,0.977239830153329,0.16728117955582483,0.9554914236068726
31,0.0866915290909154,0.9762055362973895,0.165472645844732,0.9554914236068726
32,0.08904464542865753,0.9747826627322606,0.16421290806361608,0.9554914236068726
33,0.09206639815654073,0.9738828624997821,0.16235824887241637,0.9554914236068726
34,0.08201749463166509,0.9771115524428231,0.16058272016899927,0.9554914236068726
35,0.0831884795001575,0.9767248204776219,0.15893314565931047,0.9554914236068726
36,0.09271328151226044,0.9696287768227714,0.15791411165680205,0.9554914236068726
37,0.08350419519203049,0.9760790467262268,0.15542718980993545,0.9554914236068726
38,0.07898162677884102,0.9771350792476109,0.15404970198869705,0.9559613466262817
39,0.08045287802815437,0.9766241482325962,0.1535512985927718,0.9564312696456909
40,0.08115380257368088,0.9763639143535069,0.15248926622526987,0.9564312696456909
41,0.08610199445060321,0.9740724052701678,0.15097294109208242,0.9569011926651001
42,0.07925896586052009,0.9770239506449018,0.15009193867444992,0.9569011926651001
43,0.07612784393131733,0.9776706780706134,0.14961902371474675,0.9578410472188678
44,0.07744447407977921,0.9771541953086853,0.14896182396582194,0.9587808932576861
45,0.07964046512331281,0.9775687626429966,0.14898772218397685,0.9587808932576861
46,0.07840059271880559,0.9777973549706596,0.14829765473093307,0.9587808932576861
47,0.07697622797318868,0.9782541394233704,0.1475207656621933,0.9592508162770953
48,0.07550550145762307,0.9787425313677106,0.14740416620458877,0.9597207392965045
49,0.07710970831768853,0.9784585067204067,0.14753002779824392,0.960660593850272
50,0.07605901839477676,0.978185772895813,0.14680612300123488,0.960660593850272
51,0.07566116803458758,0.9783824001039777,0.14655599849564688,0.960660593850272
52,0.07601245918444224,0.9784573997770037,0.14679513978106634,0.962540294442858
53,0.07533035480550357,0.9785577143941607,0.14693758530276163,0.962540294442858
54,0.0774217349077974,0.9783150553703308,0.1470644399523735,0.962540294442858
55,0.07474944368004799,0.9794899565832955,0.14650995710066386,0.962540294442858
56,0.0788093815956797,0.9782990387507847,0.14649993926286697,0.962540294442858
57,0.07428278401494026,0.9796604769570487,0.14701810585600988,0.962540294442858
58,0.0750565193593502,0.9795044234820774,0.14596393278666905,0.962540294442858
59,0.07707935252359935,0.9787300399371556,0.14644437389714376,0.9630102174622672
60,0.07395459445459503,0.9797630395208087,0.14642491723809922,0.9630102174622672
61,0.07130550273827144,0.9802784068243844,0.14735379070043564,0.9630102174622672
62,0.07242222183517047,0.9798901762281146,0.14751323951142176,0.9634801404816764
63,0.07354544528893062,0.9796338507107326,0.14683120591299875,0.9634801404816764
64,0.07239175215363503,0.9796322924750192,0.147388613649777,0.9634801404816764
65,0.07530525167073522,0.9787882140704564,0.14672731182404927,0.9634801404816764
66,0.08227237739733287,0.9761798637253898,0.14677079447678157,0.9634801404816764
67,0.07984549977949687,0.9774675965309143,0.14359123153345926,0.9634801404816764
68,0.07303614435451371,0.9797617793083191,0.14596047891037806,0.9634801404816764
69,0.07294757291674614,0.9797618389129639,0.1453114716070039,0.9634801404816764
70,0.07449332518236977,0.9793756604194641,0.14506661679063523,0.9634801404816764
71,0.07784690814358848,0.9775681921413967,0.1452040352991649,0.9634801404816764
72,0.07315978461078235,0.9792452795164925,0.1456772472177233,0.9634801404816764
73,0.07217940528477941,0.9795028907912118,0.14674470786537444,0.9634801404816764
74,0.07388733646699361,0.9788854207311358,0.14778489087309157,0.9634801404816764
75,0.07237460544066769,0.9791434747832162,0.14748596932206834,0.9634801404816764
76,0.07324833210025515,0.9788881710597447,0.14682579998459136,0.9634801404816764
77,0.07045104248183114,0.9795335190636771,0.14658460233892714,0.9634801404816764
