epoch,train_loss,train_acc,val_loss,val_acc
1,0.2425275125673839,0.9183948040008545,0.23369441713605607,0.9554914236068726
2,0.1419027085815157,0.9742590699877057,0.23230827706200735,0.9554914236068726
3,0.12711485581738607,0.9762069668088641,0.20299493202141353,0.9554914236068726
4,0.11715847147362572,0.9762085335595267,0.20707487208502634,0.9554914236068726
5,0.12040354417903083,0.9753046461514064,0.2087384079183851,0.9554914236068726
6,0.11199930735996791,0.9769813673836845,0.19641268679073878,0.9554914236068726
7,0.12079590771879468,0.97337087563106,0.19462875383240835,0.9554914236068726
8,0.1060202004654067,0.9764626281602042,0.1859231090971402,0.9554914236068726
9,0.10327337203281266,0.9760748062814985,0.1793896800705365,0.9554914236068726
10,0.11367647456271308,0.96975896188191,0.17543475542749679,0.9554914236068726
11,0.09510191902518272,0.9764653699738639,0.1606359907558986,0.9554914236068726
12,0.09049638307520322,0.9756919571331569,0.16268840325730188,0.9554914236068726
13,0.0816652247948306,0.977138808795384,0.15054508937256678,0.9570354563849313
14,0.08559646776744298,0.9750413383756366,0.15456095870052064,0.9554914236068726
15,0.07634831446089915,0.9773973311696734,0.14574538597038814,0.9604591982705253
16,0.08039132771747452,0.9764914257185799,0.15225339787346975,0.9559613466262817
17,0.08074551395007543,0.9762187600135803,0.14797640911170415,0.9601906708308628
18,0.08320274416889463,0.9718514425413949,0.15119930250304087,0.9601906708308628
19,0.07473244092294148,0.9791892085756574,0.15046325538839614,0.9620703629084996
20,0.07886615289109093,0.9784548538071769,0.15182751204286302,0.962540294442858
21,0.07646306231617928,0.9790749890463692,0.15285642657961165,0.9620703629084996
22,0.07286884050284113,0.979747440133776,0.14780009644372122,0.962540294442858
23,0.07637045426028115,0.9788140484264919,0.15151418106896536,0.962540294442858
24,0.07457561418414116,0.9793304800987244,0.1487936909709658,0.962540294442858
25,0.08208015028919492,0.9763648339680263,0.15272965388638632,0.9616004398890904
