epoch,train_loss,train_acc,val_loss,val_acc
1,0.8075240424701146,0.4432949721813202,0.6597131661006382,0.6055988243647984
2,0.5520694128104618,0.7478755116462708,0.4576824690614428,0.8418367419924054
3,0.3595764935016632,0.9300807799611773,0.3164623975753784,0.9245435084615435
4,0.217922214950834,0.9755481311253139,0.24350484567029135,0.9292427471705845
5,0.17446627574307577,0.9685244730540684,0.21350507012435369,0.9353517719677517
6,0.13265608889716013,0.9738828624997821,0.20513608413083212,0.9468985029629299
7,0.11617424551929746,0.9765956316675458,0.20463149462427413,0.9468985029629299
8,0.12215025616543633,0.9737554958888462,0.2059702319758279,0.9554914236068726
9,0.11025930675012725,0.9768530215535846,0.20666927312101638,0.9554914236068726
10,0.110119848379067,0.97672438621521,0.20659011602401733,0.9554914236068726
11,0.11999242433479854,0.9740145972796849,0.20604657062462398,0.9554914236068726
12,0.10771203307168824,0.9771095854895455,0.20449643688542501,0.9554914236068726
13,0.10939177604658264,0.9764623386519296,0.20307577507836477,0.9554914236068726
14,0.11459156551531383,0.9746595791407994,0.2017119505575725,0.9554914236068726
15,0.10467812099627086,0.9773632543427604,0.1997965042080198,0.9554914236068726
16,0.10495735119496073,0.9769804562841143,0.19858062905924662,0.9554914236068726
17,0.10398535111120769,0.9769812311444964,0.19736956911427633,0.9554914236068726
18,0.1074254432959216,0.9756912418774196,0.19548048504761287,0.9554914236068726
19,0.10064864956906863,0.9772400430270604,0.19420106496129716,0.9554914236068726
20,0.09954559856227466,0.9771112033299038,0.19254728938852037,0.9554914236068726
21,0.09829608617084366,0.9771090831075396,0.19075263185160501,0.9554914236068726
22,0.11148915918810028,0.9723388467516217,0.18938256800174713,0.9554914236068726
23,0.09709689819387027,0.97672438621521,0.186950578221253,0.9554914236068726
24,0.09484330032552991,0.9768525276865277,0.1850456797650882,0.9554914236068726
25,0.11404190372143473,0.969243015561785,0.18390667012759618,0.9554914236068726
26,0.09248264453240804,0.9767206651823861,0.181748309305736,0.9554914236068726
27,0.09756481168525559,0.9744009801319667,0.18033201673201152,0.9554914236068726
28,0.09308893286756106,0.9751707059996468,0.17879719819341386,0.9554914236068726
29,0.08576267984296594,0.9773690274783543,0.17690251767635345,0.9554914236068726
30,0.09237355313130788,0.9743984511920384,0.17538962193897792,0.9554914236068726
31,0.08953809951032911,0.9755619849477496,0.1729420923760959,0.9554914236068726
32,0.0848697078015123,0.9768471121788025,0.1710920429655484,0.9554914236068726
33,0.08866977904524122,0.9754347716059003,0.16889793000050954,0.9554914236068726
34,0.08615563118032046,0.9758157219205584,0.1674736046365329,0.9554914236068726
35,0.08152401819825172,0.9768531577927726,0.16607188433408737,0.9554914236068726
36,0.08280042079942566,0.9763375861304147,0.16438702600342886,0.9554914236068726
37,0.08085859194397926,0.9768529619489398,0.16322121343442372,0.9554914236068726
38,0.0795379922326122,0.9768540178026471,0.16246689643178666,0.9554914236068726
39,0.07804268651774951,0.977341217654092,0.16117465176752635,0.9554914236068726
40,0.07831193772809845,0.9771071927888053,0.16023698342697962,0.9554914236068726
41,0.0846252931015832,0.9741440755980355,0.15906730932848795,0.9559613466262817
42,0.08010834987674441,0.9765659740992955,0.15798794052430562,0.9564312696456909
43,0.07797556636588913,0.9770533868244716,0.15737801151616232,0.9564312696456909
44,0.08047035549368177,0.976581505366734,0.1562991344502994,0.9569011926651001
45,0.07880965141313416,0.9769628814288548,0.1560873623405184,0.9573711156845093
46,0.07883420693022865,0.9771633148193359,0.15559545904397964,0.9578410472188678
47,0.08656375429459981,0.9699094891548157,0.15536187376294816,0.9578410472188678
48,0.08704114119921412,0.9690562231200082,0.15453276357480458,0.9592508162770953
49,0.08027675854308265,0.9753198197909764,0.15371319225856236,0.960660593850272
50,0.07476029012884412,0.9791175467627389,0.15352291826690947,0.9616004398890904
51,0.0862918629177979,0.9743594697543553,0.15420296149594442,0.9616004398890904
52,0.07376046931105,0.9796483942440578,0.15397665543215616,0.9620703629084996
53,0.07771771135074752,0.9783150553703308,0.15546518032039916,0.9620703629084996
54,0.07981218131525177,0.9774384413446698,0.15386200270482472,0.962540294442858
55,0.07323851462985788,0.9793462242398944,0.15500241092273168,0.962540294442858
56,0.07266570388206414,0.9792713267462594,0.1524124134864126,0.962540294442858
57,0.07782057300209999,0.9779845901897976,0.1546270645090512,0.962540294442858
58,0.07493341128740992,0.9787599103791373,0.15338027051516942,0.9630102174622672
59,0.08545292381729398,0.9730545793260846,0.1537351512483188,0.9630102174622672
60,0.07893420064023562,0.9773064851760864,0.15357188561132976,0.9630102174622672
61,0.07588251786572593,0.9785709721701485,0.1532864762204034,0.9630102174622672
62,0.07601556075470788,0.9784427796091352,0.15329595229455403,0.9630102174622672
63,0.07569118748818125,0.9784442612103054,0.15235850108521326,0.9630102174622672
64,0.07446081989577838,0.9788026894841876,0.15394417622259685,0.9630102174622672
65,0.08000794957791056,0.9750332662037441,0.1531826172556196,0.9630102174622672
66,0.07223525164382798,0.9792900340897697,0.15375613846949168,0.9630102174622672
