epoch,train_loss,train_acc,val_loss,val_acc
1,1.024857291153499,0.31889651502881733,0.7875425815582275,0.5459183624812535
2,0.4441741875239781,0.8263528517314366,0.41896745562553406,0.8345864755766732
3,0.18493740899222239,0.9569283298083714,0.3065118023327419,0.8778195381164551
4,0.13849160075187683,0.9593800221170697,0.2867204419204167,0.8874865685190473
5,0.12758610770106316,0.9630640063967023,0.28303919306823183,0.8945354393550328
6,0.12960482282297953,0.9644231370517186,0.27802068846566336,0.8962808762277875
7,0.15292734652757645,0.9583214521408081,0.2725620801959719,0.9000402859279087
8,0.12555117585829326,0.9649998205048698,0.26418579050472807,0.9005102089473179
9,0.12228170143706459,0.9653283102171761,0.2579239308834076,0.9009801319667271
10,0.11724463371293885,0.9661029321806771,0.2532950980322702,0.9014500549861363
11,0.11572571524551936,0.9659452864101955,0.24871365300246648,0.9023899010249546
12,0.11225159732358796,0.966403101171766,0.24462563012327468,0.9056793706757682
13,0.11032797289746148,0.967507004737854,0.24028144351073674,0.9066192252295358
14,0.1133694297501019,0.9662133625575474,0.23608398863247462,0.9066192252295358
15,0.10930327805025238,0.9664759721074786,0.23225133333887374,0.9075590797833034
16,0.1051468455365726,0.9671199151447841,0.22880011584077561,0.9075590797833034
17,0.10709697753190994,0.9663473452840533,0.2251751231295722,0.9075590797833034
18,0.10256287455558777,0.9671171648161752,0.2218514425413949,0.9075590797833034
19,0.10058244104896273,0.9671202727726528,0.21877466993672506,0.9080290028027126
20,0.09755832914795194,0.9677363804408482,0.21548129405294145,0.9080290028027126
21,0.09862182449017252,0.9670917562076023,0.21213474443980626,0.9084989258221218
22,0.09691087582281657,0.9673503467014858,0.20836445263453893,0.908968848841531
23,0.09841829698000636,0.9666193808828082,0.2046554344041007,0.9094387718609401
24,0.09313142193215233,0.968337527343205,0.2005338647535869,0.910512890134539
25,0.09344250495944705,0.967823360647474,0.19666901443685805,0.910512890134539
26,0.09044740455491203,0.9683385917118618,0.1924738883972168,0.9109828131539481
27,0.09142488986253738,0.9678671870912824,0.1889861992427281,0.9123925992420742
28,0.08969053466405187,0.9689112901687622,0.1863240131310054,0.9123925992420742
29,0.0909635562981878,0.9678789888109479,0.1832264108317239,0.9128625222614833
30,0.08537389284798078,0.9694270151002067,0.17972907636846816,0.9128625222614833
31,0.08443639906389373,0.9701011606625148,0.1770674799169813,0.9161520004272461
32,0.08538231360060829,0.9697584680148533,0.17514229885169438,0.9175617694854736
33,0.08845641942960876,0.969515187399728,0.17309456637927464,0.9199113930974688
34,0.08514698967337608,0.9709611279623849,0.17280218218054091,0.9199113930974688
35,0.09491787318672452,0.9665595633643014,0.1719620759998049,0.9303839802742004
36,0.08138756826519966,0.9722785013062614,0.17193570733070374,0.9313238348279681
37,0.08404414515410151,0.9725676604679653,0.1714129320212773,0.9358216949871608
38,0.08231635764241219,0.9745581320353917,0.16841733029910497,0.9424006428037371
39,0.08465792930551938,0.9730191230773926,0.165700192962374,0.9456901124545506
40,0.07873244477169854,0.9758200219699315,0.16486498500619615,0.9456901124545506
41,0.08163462579250336,0.9757068412644523,0.16427265746252878,0.9480397275515965
42,0.08608315193227359,0.9723520619528634,0.1631852707692555,0.9480397275515965
43,0.08408579443182264,0.975833364895412,0.162589573434421,0.9485096505710057
44,0.07933590667588371,0.9768665092332023,0.1612275093793869,0.9485096505710057
45,0.07521355897188187,0.97910019329616,0.15922861652714865,0.958042425768716
46,0.08534847253135272,0.9762228557041713,0.15923497719424112,0.9634801404816764
47,0.07579327241650649,0.9793458070073809,0.15844818311078207,0.9634801404816764
48,0.09043184721044131,0.9733854191643851,0.15783622222287313,0.9634801404816764
49,0.07386000920087099,0.9797050016266959,0.15840640664100647,0.9634801404816764
50,0.07485637760588101,0.9794473137174334,0.15728322203670228,0.9634801404816764
51,0.08349330191101346,0.9758340801511493,0.15672610061509268,0.9630102174622672
52,0.07582633356962885,0.9790576185498919,0.1564269842846053,0.9630102174622672
53,0.07957477495074272,0.9772535221917289,0.15452687122992106,0.9630102174622672
54,0.07590222784451076,0.9788014803613935,0.15449181837694986,0.9630102174622672
55,0.07488728846822466,0.9790608031409127,0.1538650638290814,0.9630102174622672
56,0.07432935972298894,0.9790580357824054,0.15312407910823822,0.962540294442858
57,0.0758234289075647,0.9785722579274859,0.1533426291176251,0.962540294442858
58,0.07351769506931305,0.9793181163924081,0.1531179047056607,0.962540294442858
59,0.07381691624011312,0.9789294855935233,0.15336295110838755,0.962540294442858
60,0.07452661544084549,0.9789025017193386,0.1527098108615194,0.962540294442858
61,0.07265086099505424,0.9794180137770516,0.1513348306928362,0.962540294442858
62,0.07295063138008118,0.9790297320910862,0.15381109820944922,0.962540294442858
63,0.0755461725805487,0.9787425824574062,0.15194052564246313,0.962540294442858
64,0.07224929226296288,0.9792593887874058,0.15348348766565323,0.962540294442858
65,0.07419262267649174,0.9788724439484733,0.15129240389381135,0.962540294442858
66,0.07192480031933103,0.9792600018637521,0.1524568891951016,0.962540294442858
67,0.07695052506668228,0.9779715963772365,0.15025680192879268,0.962540294442858
68,0.06908688374928065,0.979877199445452,0.15358069113322667,0.962540294442858
69,0.07774230305637632,0.9764808246067592,0.15512319654226303,0.962540294442858
70,0.07022773048707417,0.9793889352253505,0.15175417172057287,0.962540294442858
71,0.07467528432607651,0.9780137453760419,0.15363373181649617,0.962540294442858
72,0.07222547568380833,0.978674054145813,0.15300678781100682,0.9616004398890904
73,0.07290362353835787,0.9781695519174848,0.1475136982543128,0.962540294442858
74,0.07943993700402123,0.9746439116341727,0.15135846180575235,0.962540294442858
75,0.06879955530166626,0.9792893954685756,0.15373374841042928,0.9630102174622672
76,0.06984541192650795,0.9790023394993373,0.151676207780838,0.9630102174622672
77,0.06936199856655938,0.979459890297481,0.15284666631902968,0.9625402859279087
78,0.06835445335933141,0.9794316121510097,0.15303527350936616,0.9620703629084996
79,0.0737639447408063,0.975161748273032,0.15224670193025044,0.9620703629084996
80,0.06568981387785502,0.979645277772631,0.15320534046207154,0.9620703629084996
81,0.07391191327146121,0.9764643141201564,0.15197178082806723,0.9620703629084996
82,0.07117875878299985,0.97794109582901,0.1571307075875146,0.9601906623159137
83,0.06744212603994779,0.9794043898582458,0.15181478325809752,0.9620703629084996
