epoch,train_loss,train_acc,val_loss,val_acc
1,0.5828682397093091,0.6826268477099282,0.34672496148518156,0.9203813076019287
2,0.21191072038241796,0.9650714141981942,0.21892806674752915,0.9433404803276062
3,0.1182386747428349,0.9735994764736721,0.21958819457462855,0.953611705984388
4,0.11968690689120974,0.9752181257520404,0.22891948904309953,0.9550214920725141
5,0.12175469898751803,0.975532054901123,0.22484008542128972,0.9550214920725141
6,0.16048552787729672,0.9656031557491848,0.21756546199321747,0.9550214920725141
7,0.11584424014602389,0.976309061050415,0.2070006195987974,0.9550214920725141
8,0.11615921344075884,0.9752744351114545,0.2040227289710726,0.9550214920725141
9,0.11154039416994367,0.9757910881723676,0.20192274025508336,0.9550214920725141
10,0.10900982203228134,0.9765810029847282,0.20014958935124533,0.9554914236068726
11,0.10708580751504217,0.9769785574504307,0.1990343736750739,0.9554914236068726
12,0.10485368275216647,0.9768514122281756,0.1959050510610853,0.9554914236068726
13,0.10308976364987237,0.9765940734318325,0.19033159954207285,0.9554914236068726
14,0.09948634994881493,0.9767238923481533,0.1842612304857799,0.9554914236068726
15,0.09662962704896927,0.9765951122556414,0.17985732214791433,0.9554914236068726
16,0.09588395484856196,0.9758185403687614,0.1780821606516838,0.9554914236068726
17,0.09324828748192106,0.9751761555671692,0.1721075964825494,0.9554914236068726
18,0.097181357975517,0.9702739204679217,0.16968068374054773,0.9554914236068726
19,0.08612924654568944,0.9764658553259713,0.1642006231205804,0.9554914236068726
20,0.08300263274993215,0.9767238327435085,0.16260280566556112,0.9554914236068726
21,0.08831354975700378,0.9737864136695862,0.15986019372940063,0.9554914236068726
22,0.08190917330128807,0.97639342716762,0.16239477587597712,0.9554914236068726
23,0.08573755462254797,0.9749745300837925,0.1569356694817543,0.9564312696456909
24,0.07938552701047488,0.9770531058311462,0.15895184235913412,0.9564312696456909
25,0.07975643394248826,0.9769213540213448,0.15678518904106958,0.9569011926651001
26,0.08271528407931328,0.9762222852025714,0.158297170485769,0.9578410472188678
27,0.07658834329673223,0.9781819156238011,0.15686605338539397,0.9587808932576861
28,0.07814480630414826,0.9780426876885551,0.15781524032354355,0.960660593850272
29,0.08405024664742607,0.9765664509364537,0.1544466359274728,0.9611305168696812
30,0.08193570854408401,0.9763518486704145,0.15696364428315843,0.9611305168696812
31,0.076461774962289,0.9791599767548698,0.15254279119627817,0.9611305168696812
32,0.07445074750908784,0.9795183454241071,0.15851384933505738,0.9611305168696812
33,0.07631284903202738,0.9789007476397923,0.15403023255722864,0.9611305168696812
34,0.07363332382270268,0.9797196132796151,0.1541766236935343,0.9611305168696812
35,0.07491136289068631,0.9787724699292865,0.15131592005491257,0.9611305168696812
36,0.07237948157957622,0.9796187366758075,0.15369285430227006,0.9611305168696812
37,0.07028684578835964,0.9800052727971759,0.15245993116072246,0.960660593850272
38,0.07121771414365087,0.9795896496091571,0.15509305894374847,0.960660593850272
39,0.0712631344795227,0.979691241468702,0.15297040130410874,0.960660593850272
40,0.07226652332714625,0.9794327105794635,0.15540467096226557,0.9611305168696812
41,0.07996061071753502,0.9754774740764073,0.1525649300643376,0.9611305168696812
42,0.07106911976422582,0.9798631497791835,0.1558609487754958,0.9611305168696812
43,0.06955798608916146,0.980220377445221,0.15119421482086182,0.9620703629084996
44,0.07311588578990527,0.9786141855376107,0.15700895552124297,0.9611305168696812
45,0.07052918683205332,0.9806354982512338,0.15109944024256297,0.9620703629084996
46,0.07514962713633265,0.9779567718505859,0.15521439909934998,0.9616004398890904
47,0.07016843344484057,0.9798911724771772,0.15004129814250128,0.9620703629084996
48,0.06585847772657871,0.9816547376768929,0.1543706442628588,0.9616004398890904
49,0.06960497849753924,0.9794329149382455,0.1526651680469513,0.9620703629084996
50,0.06618533336690494,0.9810094577925546,0.15445240693432943,0.9616004398890904
51,0.06778292570795331,0.9801780836922782,0.15314114945275442,0.9620703629084996
52,0.06524099303143364,0.9809232524463108,0.1557092528258051,0.9616004398890904
53,0.06406863406300545,0.9813823785100665,0.15494445924248015,0.9601906708308628
54,0.0657261133726154,0.9810632041522435,0.15765948806490218,0.962540294442858
55,0.05967411691589015,0.9818968261991229,0.15506858910833085,0.9616004398890904
56,0.06460423288600785,0.9801205481801715,0.15806416954313005,0.960660593850272
57,0.05868381953665188,0.9824988927159991,0.15518917675529206,0.960660593850272
