epoch,train_loss,train_acc,val_loss,val_acc
1,0.20525450898068293,0.9506406358310154,0.22427338787487575,0.9554914236068726
2,0.12161998025008611,0.9760779142379761,0.20621570412601745,0.9554914236068726
3,0.11385484784841537,0.9765942096710205,0.1925765105656215,0.9554914236068726
4,0.10340033019227642,0.9774937885148185,0.19156478771141597,0.9554914236068726
5,0.10439150567565646,0.9762081674167088,0.17892164949859893,0.9554914236068726
6,0.09509602668029922,0.9759509222848075,0.1650898147906576,0.9554914236068726
7,0.09197103977203369,0.9756913951465062,0.16773981813873565,0.9554914236068726
8,0.08751049291874681,0.9763371518680027,0.1593290109719549,0.9554914236068726
9,0.09386183960097176,0.9726529547146389,0.15638948444809234,0.9554914236068726
10,0.08242363589150566,0.9769826446260724,0.1610893372978483,0.9554914236068726
11,0.07898257193820817,0.9770095518657139,0.15048219476427352,0.9569011926651001
12,0.08697796187230519,0.9705465691430228,0.1549162949834551,0.9569011926651001
13,0.08393659921629089,0.9768893889018467,0.1466292760201863,0.9620703629084996
14,0.08453405914562089,0.9757057172911507,0.15434172749519348,0.9616004398890904
15,0.08112744720918792,0.9785874826567513,0.14604686626366206,0.9620703629084996
16,0.07751818373799324,0.979172910962786,0.15269633488995688,0.9616004398890904
17,0.07570258102246694,0.9791315964290074,0.1470187050955636,0.9620703629084996
18,0.07530799454876355,0.9795615502766201,0.15276226082018443,0.9620703629084996
19,0.07512965053319931,0.9791750993047442,0.14830144601208822,0.9620703629084996
20,0.07361196992652756,0.97969137770789,0.15531695634126663,0.9616004398890904
21,0.08382733831448215,0.9757781454495021,0.14814697525330953,0.9620703629084996
22,0.072599394513028,0.9794903823307582,0.15299903282097407,0.9620703629084996
23,0.07108873767512185,0.9800489630017962,0.14794514647551946,0.9620703629084996
24,0.07650662107127053,0.9781411034720284,0.15490579072918212,0.9620703629084996
25,0.07181428745388985,0.9794572080884661,0.14782569238117763,0.9631444726671491
