epoch,train_loss,train_acc,val_loss,val_acc
1,0.44473435410431456,0.7840781595025744,0.24313827284744807,0.9152121458734784
2,0.12438569643667766,0.9673214725085667,0.23829935703958785,0.9356874397822789
3,0.1242227384022304,0.9679766297340393,0.22509746040616715,0.9456901124545506
4,0.12560044548341207,0.9683380126953125,0.21611700739179338,0.9483082720211574
5,0.14360314288309642,0.9643416234425136,0.2107785450560706,0.9515977331570217
6,0.12402411656720298,0.9709619624274117,0.20509469296251023,0.9550214920725141
7,0.11060122826269694,0.9746122871126447,0.19606069368975504,0.9550214920725141
8,0.10235950616853577,0.9760497382708958,0.18808441928454808,0.9550214920725141
9,0.09714477296386446,0.9764226589884076,0.18127489941460745,0.9554914236068726
10,0.09752348012157849,0.9754337753568377,0.16880008578300476,0.9554914236068726
11,0.08815601201994079,0.9765950611659459,0.1676057204604149,0.9554914236068726
12,0.08350524572389466,0.9771074652671814,0.16002927720546722,0.9573711156845093
13,0.08212536147662572,0.9770936369895935,0.15711575001478195,0.960660593850272
14,0.08682297170162201,0.976021579333714,0.1595521324447223,0.960660593850272
15,0.07811742169516427,0.9795437625476292,0.15479263131107604,0.9620703629084996
16,0.07693868210273129,0.9799773182187762,0.1588436918599265,0.960660593850272
17,0.09560333352003779,0.970289375100817,0.15354587031262262,0.9620703629084996
18,0.0804247111082077,0.9790749209267753,0.15901211116995131,0.9620703629084996
19,0.08087971700089318,0.9783862148012433,0.14899985172918864,0.9620703629084996
20,0.07944175867097718,0.9791028669902256,0.15504931339195796,0.9611305168696812
21,0.0835152662226132,0.9757617797170367,0.1508690725479807,0.9620703629084996
22,0.07742890183414732,0.9791003380502973,0.15175193335328782,0.9620703629084996
23,0.08131930498140198,0.9779425689152309,0.1496050985796111,0.962540294442858
24,0.07710135249154908,0.9791008234024048,0.15077859163284302,0.9620703629084996
25,0.07531294439520154,0.979261006627764,0.1491315992815154,0.962540294442858
26,0.07338900598032135,0.97974807875497,0.14975585575614656,0.962540294442858
27,0.07763302592294556,0.9784546494483948,0.14813484996557236,0.962540294442858
28,0.08120397212249893,0.9769026211329869,0.15008417197636195,0.962540294442858
29,0.07470600360206195,0.9794620105198452,0.14757690259388515,0.962540294442858
30,0.08565582015684672,0.973786004952022,0.15031295908348902,0.962540294442858
31,0.07314312191946166,0.9795869588851929,0.1475918154631342,0.9620703629084996
32,0.07392461597919464,0.9792038883481707,0.1491244233080319,0.9616004398890904
33,0.07287047217999186,0.9794610909053257,0.1467979337487902,0.962540294442858
34,0.07087915257683822,0.9798486999103001,0.14878637769392558,0.9620703629084996
35,0.07020555968795504,0.9796476789883205,0.14851303611482894,0.9616004398890904
36,0.07083360425063542,0.9797905598367963,0.14830818346568517,0.9620703629084996
37,0.07494154732142176,0.9778503434998649,0.14874658627169474,0.9616004398890904
38,0.07301866449415684,0.9786146794046674,0.14960444931473052,0.9626745496477399
39,0.06798448413610458,0.9805216874395098,0.1485506221652031,0.9626745496477399
40,0.07100596757871765,0.9799162575176784,0.14730244981391089,0.9631444726671491
41,0.06543315614440612,0.9809806517192295,0.15139515272208623,0.9622046266283307
42,0.07187758971537862,0.9781140685081482,0.1491547045963151,0.9636144042015076
43,0.06727075017988682,0.9804487824440002,0.1529021912387439,0.9620703629084996
