epoch,train_loss,train_acc,val_loss,val_acc
1,0.23216489755681582,0.9363634330885751,0.24712160442556655,0.9414607797350202
2,0.12429244071245193,0.9765513369015285,0.21489095474992478,0.9414607797350202
3,0.11637294771415847,0.976523390838078,0.20624302540506637,0.9414607797350202
4,0.12981820372598513,0.9720814568655831,0.21155273062842234,0.9554914236068726
5,0.10875237945999418,0.9769825679915292,0.18953902167933329,0.9554914236068726
6,0.10328872129321098,0.9756856731006077,0.1850698675428118,0.9554914236068726
7,0.09457044143761907,0.9764638202530997,0.17088758200407028,0.9554914236068726
8,0.09402027726173401,0.9729836327689034,0.16531211137771606,0.9554914236068726
9,0.08243729653103012,0.9767960395131793,0.15776704996824265,0.9578410387039185
10,0.08085890752928597,0.9779707533972604,0.15792666588510787,0.9573711156845093
11,0.07800451772553581,0.978026739188603,0.15634220838546753,0.9587808932576861
12,0.07529367879033089,0.9789458172661918,0.15706575236150197,0.9601906708308628
13,0.07583936277244772,0.9794878363609314,0.1574293470808438,0.9620703629084996
14,0.07524873103414263,0.9792606575148446,0.15462989998715265,0.9620703629084996
15,0.0827685541340283,0.9751049195017133,0.15695436618157796,0.9620703629084996
16,0.0740681274660996,0.9794615081378392,0.15219756960868835,0.9620703629084996
17,0.07482255835618291,0.979130472455706,0.15923999569245748,0.9597207392965045
18,0.07494302785822324,0.9790300897189549,0.15108581419501985,0.9611305168696812
19,0.08417988515325955,0.9751763684409005,0.1575832356299673,0.9601906708308628
20,0.08040085328476769,0.9751318948609489,0.1507946965949876,0.9620703629084996
21,0.07375290564128331,0.9795029589108059,0.1576563854302679,0.9597207392965045
22,0.07393052907926696,0.9795030951499939,0.14962053831134522,0.9616004398890904
23,0.07033464365771838,0.9801628845078605,0.1534305704491479,0.9616004398890904
24,0.08028324001601764,0.976393631526402,0.15056661729301726,0.9611305168696812
25,0.06979981437325478,0.9800349133355277,0.15091614105871745,0.9631444726671491
26,0.06899007463029452,0.9802061830248151,0.15290884460721696,0.9620703629084996
27,0.06930221776877131,0.9794296792575291,0.15336319910628454,0.9622046266283307
28,0.06547955663076468,0.9803784489631653,0.15675273537635803,0.9626745496477399
29,0.06495169443743569,0.9798343437058585,0.1558689826301166,0.9617347036089215
30,0.05918197174157415,0.9811959181513105,0.16660506278276443,0.9603249260357448
31,0.062183713274342675,0.9774549433163234,0.16502667644194194,0.9617347036089215
32,0.05265845198716436,0.9815242716244289,0.17590401747397014,0.9624731455530439
