participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC,Condition
194,147.22316677268248,"[3.329683748464821, 0.24911064231000568]",[0.587528 0.176006],147.22316677268248,298.4463335453649,305.48925538108944,HV
195,173.02810893174967,"[4.354427757397056, 0.022785479765527045]",[0.01293841 0.01934855],173.02810893174967,350.05621786349934,357.0991396992238,HV
196,153.60188128992525,"[1.6881402408030834, 0.9379652333011271]",[0.09447317 0.0001    ],153.60188128992525,311.2037625798505,318.246684415575,HV
197,163.53208866832028,"[3.201347401357552, 0.03332216788664149]",[0.91953465 0.53204334],163.53208866832028,331.06417733664057,338.10709917236505,HV
198,138.2572916691721,"[0.18301498216682408, 0.1228093926549193]",[1.31348028 0.47328663],138.2572916691721,280.5145833383442,287.5575051740687,HV
199,132.65230657845933,"[1.2340345676644344, 0.4874767148976087]",[0.99362164 0.2671994 ],132.65230657845933,269.30461315691866,276.34753499264315,HV
200,146.14184333891265,"[0.12696946785799476, 0.4453928404205807]",[0.58921512 0.1699879 ],146.14184333891265,296.2836866778253,303.3266085135498,HV
201,170.44698497079852,"[0.23339945799895695, 0.14343277586693695]",[0.05567398 0.02250612],170.44698497079852,344.89396994159705,351.93689177732153,HV
202,172.20810551085756,"[1.959247102778784, 0.8057118793772499]",[4.9999     0.99844353],172.20810551085756,348.4162110217151,355.4591328574396,HV
203,35.81464205135979,"[4.115339346435233, 0.3406239464689772]",[2.55907304 0.380219  ],35.81464205135979,75.62928410271958,82.67220593844408,HV
204,170.22972929599013,"[2.206258025328212, 0.45058282187153226]",[4.9999     0.99698844],170.22972929599013,344.45945859198025,351.50238042770474,HV
205,142.72880123701594,"[4.671729787213318, 0.9615024154261163]",[0.87681242 0.24987372],142.72880123701594,289.4576024740319,296.5005243097564,HV
206,130.6218203868492,"[1.4529735908412724, 0.4611521412286736]",[0.90904487 0.24449859],130.6218203868492,265.2436407736984,272.2865626094229,HV
207,104.1063880627758,"[4.83392870726879, 0.3343411697185494]",[1.05909375 0.2621695 ],104.1063880627758,212.2127761255516,219.2556979612761,HV
208,144.8671298881619,"[3.806285253268116, 0.2510629139763163]",[0.36844    0.08846611],144.8671298881619,293.7342597763238,300.7771816120483,HV
209,165.7317395359102,"[1.9960553104454213, 0.7811981379368663]",[0.49759642 0.20103195],165.7317395359102,335.4634790718204,342.5064009075449,HV
210,170.365302291523,"[1.509490174300869, 0.8570915793090881]",[0.20901125 0.19603971],170.365302291523,344.730604583046,351.7735264187705,HV
211,140.22944262142462,"[2.8166886223727308, 0.36695767069763946]",[0.05455245 0.0001    ],140.22944262142462,284.45888524284925,291.50180707857373,HV
212,149.22140404757536,"[0.8001040309229902, 0.4652459353455687]",[0.3616038  0.10828382],149.22140404757536,302.4428080951507,309.4857299308752,HV
213,62.05107406013004,"[1.6715338126172599, 0.7902967816447112]",[1.82134115 0.3320661 ],62.05107406013004,128.1021481202601,135.14506995598458,HV
214,130.26578385993474,"[2.2049044746313102, 0.9125567446881875]",[0.39747755 0.08087363],130.26578385993474,264.5315677198695,271.574489555594,HV
215,138.39480549831924,"[0.09087289973163315, 0.5678000827366404]",[0.09218324 0.0001    ],138.39480549831924,280.7896109966385,287.832532832363,HV
216,61.58819475789773,"[0.06517494354778407, 0.07026208162748118]",[0.2538765  0.02591147],61.58819475789773,127.17638951579546,134.21931135151996,HV
217,172.6735745624487,"[0.7947066253368691, 0.897548976514362]",[4.9999     0.99888206],172.6735745624487,349.3471491248974,356.39007096062187,HV
218,159.08844424139576,"[4.422632867711035, 0.6713356953155998]",[2.3167501  0.85023359],159.08844424139576,322.1768884827915,329.219810318516,HV
219,103.10548037177274,"[1.956158563961244, 0.5499500310459616]",[0.51365696 0.09928903],103.10548037177274,210.21096074354548,217.25388257927,HV
220,173.28679527672148,"[3.265077462909926, 0.2537856406322219]",[1.000e-04 9.999e-01],173.28679527672148,350.5735905534429,357.61651238916744,HV
221,90.09961147026736,"[2.5856678028969404, 0.11113719113363937]",[1.99605593 0.51371844],90.09961147026736,184.1992229405347,191.2421447762592,HV
222,153.56558871641928,"[2.577363991493129, 0.46715781177764143]",[0.43257548 0.1044614 ],153.56558871641928,311.13117743283857,318.17409926856305,HV
223,129.09688957128472,"[0.3809558631972617, 0.07544994031335699]",[0.09250648 0.01614368],129.09688957128472,262.19377914256944,269.2367009782939,HV
224,148.53347521030557,"[0.11266204589647365, 0.32299182677968447]",[0.11631875 0.02738535],148.53347521030557,301.06695042061114,308.1098722563356,HV
225,151.30699902224717,"[2.589609518087012, 0.1557019010160283]",[0.07474235 0.01698909],151.30699902224717,306.61399804449434,313.6569198802188,HV
226,129.49794106787965,"[0.13297302249816195, 0.4520421106631054]",[2.2146733  0.70611589],129.49794106787965,262.9958821357593,270.0388039714838,HV
227,149.26500423317464,"[0.26053350867554076, 0.029371593944325113]",[0.08708354 0.0164302 ],149.26500423317464,302.5300084663493,309.57293030207376,HV
228,107.77657736833385,"[2.2681999761310254, 0.4932288444526186]",[0.91218101 0.19150185],107.77657736833385,219.5531547366677,226.59607657239212,HV
229,106.42839016455868,"[1.0297891639829824, 0.1189431361815168]",[0.08714188 0.0001    ],106.42839016455868,216.85678032911736,223.89970216484187,HV
230,87.67028173113228,"[1.5323791941707015, 0.14256484390628443]",[0.78183405 0.15665876],87.67028173113228,179.34056346226456,186.38348529798904,HV
231,73.84556639598291,"[0.5946885257743505, 0.7037539229769257]",[0.37765757 0.05979657],73.84556639598291,151.69113279196583,158.7340546276903,HV
232,163.58108376268044,"[2.6673802281132106, 0.993432397894626]",[4.9999     0.99479188],163.58108376268044,331.16216752536087,338.20508936108536,HV
233,120.36896304860244,"[0.5396197610086493, 0.24102573637778518]",[0.46483388 0.07653999],120.36896304860244,244.7379260972049,251.7808479329294,HV
234,106.42461035648478,"[0.7606355443564445, 0.8135932813802795]",[0.29511463 0.0302014 ],106.42461035648478,216.84922071296955,223.89214254869404,HV
235,134.17695500763273,"[3.1934274721929397, 0.21734530060312438]",[0.06529363 0.0001    ],134.17695500763273,272.35391001526546,279.39683185098994,HV
236,171.85600704497654,"[0.14894440797585348, 0.09573748644314198]",[0.01550318 0.0001    ],171.85600704497654,347.7120140899531,354.7549359256776,HV
237,118.59459589242226,"[1.4096666272193024, 0.7234243805839379]",[2.10783507 0.69935259],118.59459589242226,241.18919178484447,248.232113620569,HV
238,171.79757369612307,"[1.205214416578357, 0.946318651466128]",[0.12585927 0.10721935],171.79757369612307,347.59514739224613,354.6380692279706,HV
239,134.2066870158594,"[4.639071692497476, 0.8026777871431268]",[0.13228877 0.02467074],134.2066870158594,272.4133740317188,279.45629586744326,HV
240,127.34719324271894,"[0.004354658247280519, 0.39674800418983036]",[0.8436596  0.23354561],127.34719324271894,258.6943864854379,265.7373083211624,HV
241,158.60488103852046,"[4.493375594742497, 0.10355863411401309]",[0.34727283 0.12967178],158.60488103852046,321.2097620770409,328.2526839127654,HV
242,37.7952775378466,"[3.3827523560401023, 0.38717838608541705]",[1.69596698 0.20433747],37.7952775378466,79.5905550756932,86.63347691141769,HV
243,136.07099981244696,"[3.2519173210913253, 0.6278782704512617]",[0.80346284 0.29204443],136.07099981244696,276.1419996248939,283.1849214606184,HV
244,63.12223244493236,"[1.9284815472381207, 0.9092776228098962]",[1.39180173 0.23481009],63.12223244493236,130.24446488986473,137.28738672558922,HV
245,173.28679521268356,"[4.860376908115851, 0.9879482395693779]",[1.000e-04 9.999e-01],173.28679521268356,350.5735904253671,357.6165122610916,HV
246,167.7534281259434,"[0.1473575683276991, 0.3106804154682783]",[0.1143011  0.06475353],167.7534281259434,339.5068562518868,346.5497780876113,HV
247,118.23360441937103,"[4.866437354531194, 0.9289672929185429]",[0.15303162 0.02721671],118.23360441937103,240.4672088387421,247.51013067446655,HV
248,98.6086157429164,"[4.537246883482793, 0.3039451385463129]",[0.24394495 0.04431386],98.6086157429164,201.2172314858328,208.26015332155728,HV
249,168.00278612551585,"[1.7524561204990083, 0.7397121577262683]",[2.22999537 0.90364159],168.00278612551585,340.00557225103165,347.04849408675614,HV
250,87.79267367033074,"[2.971671031025913, 0.8388062683268681]",[2.92271272 0.71223393],87.79267367033074,179.58534734066149,186.628269176386,HV
251,173.28679529928448,"[2.0534178259238915, 0.20307684548566304]",[1.000e-04 9.999e-01],173.28679529928448,350.57359059856896,357.61651243429344,HV
252,84.64446344701429,"[3.6027846938487285, 0.6115158056296887]",[1.8066938  0.39326159],84.64446344701429,173.28892689402858,180.33184872975303,HV
253,158.61510533274034,"[0.5319121477430783, 0.36795233352051543]",[0.43361186 0.17049024],158.61510533274034,321.2302106654807,328.2731325012052,HV
254,149.29452413505123,"[1.9739919814198161, 0.4192432581753482]",[0.15622896 0.04077195],149.29452413505123,302.58904827010247,309.6319701058269,HV
255,129.27165469149995,"[0.5002784916774472, 0.9978119742518744]",[0.06393444 0.0001    ],129.27165469149995,262.5433093829999,269.5862312187244,HV
256,145.6237875999571,"[2.967022778207244, 0.0019375738780782325]",[0.04783581 0.0001    ],145.6237875999571,295.2475751999142,302.2904970356387,HV
257,95.0414752524984,"[2.233819555130943, 0.7707160463457681]",[1.12314217 0.24145058],95.0414752524984,194.0829505049968,201.1258723407213,HV
258,46.42881636540016,"[4.085068378235028, 0.21404184246438762]",[0.32344588 0.02587893],46.42881636540016,96.85763273080032,103.90055456652482,HV
259,105.61411689390776,"[0.6575924294226991, 0.49963638835367175]",[0.09070723 0.00964923],105.61411689390776,215.2282337878155,222.27115562354,HV
260,56.6423056818053,"[2.610219100328048, 0.18966905269879542]",[1.37032563e-01 1.00000000e-04],56.6423056818053,117.2846113636106,124.32753319933512,HV
261,105.98821936166856,"[1.9272768786510146, 0.006579996326184375]",[0.39368175 0.08272121],105.98821936166856,215.97643872333717,223.0193605590616,HV
262,109.9942490686059,"[2.3961348002586074, 0.33590336847549945]",[1.34956092 0.36775834],109.9942490686059,223.9884981372118,231.03141997293628,HV
263,97.97485618909664,"[3.70373259648975, 0.43038505769715746]",[0.80133959 0.15828831],97.97485618909664,199.94971237819328,206.99263421391777,HV
264,163.33495790724447,"[1.6025212407610607, 0.3761096425507221]",[0.05208182 0.00744253],163.33495790724447,330.66991581448895,337.71283765021343,HV
265,123.3921506878451,"[0.2092626406619623, 0.45213969492108774]",[0.6183956  0.10719136],123.3921506878451,250.7843013756902,257.8272232114147,HV
266,167.15110567060862,"[0.808904674854627, 0.47203162673108756]",[0.5293472  0.27036701],167.15110567060862,338.30221134121723,345.3451331769417,HV
267,25.32877865067605,"[2.8631073458234138, 0.9755943479264068]",[4.54160441e-01 1.00000000e-04],25.32877865067605,54.6575573013521,61.70047913707659,HV
268,155.49895875811808,"[2.6477097790676107, 0.11903146394833415]",[0.21593557 0.067365  ],155.49895875811808,314.99791751623616,322.04083935196064,HV
269,54.75064125818977,"[3.439548638664849, 0.5069844812306598]",[1.96351723 0.37328976],54.75064125818977,113.50128251637956,120.54420435210405,HV
270,169.7538717859953,"[0.20131331031112273, 0.08260094885765895]",[0.06645909 0.03356549],169.7538717859953,343.5077435719906,350.5506654077151,HV
271,123.0428719208701,"[0.2976821597735421, 0.31033857813712307]",[0.09510842 0.00850789],123.0428719208701,250.0857438417402,257.1286656774647,HV
272,139.12693735888192,"[1.9424974996858335, 0.6389435522499949]",[1.01576998 0.39864686],139.12693735888192,282.25387471776384,289.2967965534883,HV
273,173.13241248737774,"[3.5161963054215497, 0.3491570903777381]",[4.9999     0.99934014],173.13241248737774,350.26482497475547,357.30774681048,HV
274,173.18012181301813,"[3.027872260508826, 0.0028022961100856213]",[0.01269661 0.02054389],173.18012181301813,350.36024362603627,357.40316546176075,HV
275,155.05009233836492,"[3.0964038080959493, 0.338974075633212]",[0.69520577 0.27694448],155.05009233836492,314.10018467672984,321.1431065124543,HV
276,158.84755179305077,"[0.5382221663105005, 0.7703000490138157]",[2.17807276 0.80533449],158.84755179305077,321.69510358610154,328.738025421826,HV
277,110.31154779328212,"[2.6834177318446804, 0.3055720494518772]",[0.88321856 0.1676576 ],110.31154779328212,224.62309558656423,231.66601742228872,HV
278,173.28679530603145,"[0.6863918631670433, 0.2696165561198959]",[1.000e-04 9.999e-01],173.28679530603145,350.5735906120629,357.6165124477874,HV
279,92.04339952048106,"[1.632450253225891, 0.7090364842885326]",[0.09066267 0.00126099],92.04339952048106,188.0867990409621,195.1297208766866,HV
280,170.2656330190046,"[1.8689584096614078, 0.9756386036024691]",[0.54036219 0.36778824],170.2656330190046,344.5312660380092,351.5741878737337,HV
281,168.21367867831316,"[0.06883704192408166, 0.17422197166891984]",[0.07493982 0.02602804],168.21367867831316,340.4273573566263,347.4702791923508,HV
282,129.81806538863978,"[2.6833206212972636, 0.47960434004042246]",[1.1174523  0.38330451],129.81806538863978,263.6361307772796,270.67905261300405,HV
283,96.27651390279448,"[0.2537145299625056, 0.4339494983722466]",[0.37644636 0.04527487],96.27651390279448,196.55302780558895,203.59594964131347,HV
284,168.22517279497038,"[1.7857270167568235, 0.2053289552525108]",[0.53207626 0.39632747],168.22517279497038,340.45034558994075,347.49326742566524,HV
285,32.21411803418375,"[1.5690687044985183, 0.17723740377450478]",[2.68710967 0.37154491],32.21411803418375,68.4282360683675,75.471157904092,HV
286,162.20555524644294,"[0.03165497324703507, 0.07446528566864419]",[0.07062803 0.00728852],162.20555524644294,328.4111104928859,335.4540323286104,HV
287,128.53973872683991,"[1.5861210760765987, 0.2395442865249171]",[0.07652844 0.0001    ],128.53973872683991,261.07947745367983,268.1223992894043,HV
288,166.756519960633,"[0.4482206704388041, 0.5345557988523594]",[0.60190692 0.37785274],166.756519960633,337.513039921266,344.5559617569905,HV
289,152.46167032105137,"[1.293554748968446, 0.6526617649626058]",[1.3606651  0.58339491],152.46167032105137,308.92334064210274,315.96626247782723,HV
290,118.7673533436067,"[2.012076321964692, 0.009367641410753837]",[1.39143662 0.40995192],118.7673533436067,241.5347066872134,248.57762852293789,HV
291,162.68317920454476,"[0.4688911974515118, 0.3138074844608425]",[0.04139993 0.00981702],162.68317920454476,329.3663584090895,336.409280244814,HV
292,150.6287267673472,"[0.05345761526740714, 0.6752975570513544]",[0.04905702 0.00013345],150.6287267673472,305.2574535346944,312.30037537041886,HV
293,104.40413241439536,"[4.6959569327892465, 0.9170410455823806]",[0.09071786 0.0001    ],104.40413241439536,212.80826482879075,219.8511866645152,HV
294,134.9420588768499,"[4.797452006192403, 0.004417785836113361]",[0.349567   0.07930978],,273.8841177536998,280.9270395894243,FB
295,107.43964898690275,"[2.153218977253588, 0.7867841534349063]",[0.483388   0.08497452],,218.8792979738055,225.92221980953,FB
296,168.63060962248412,"[4.060552667249048, 0.12156657275825167]",[0.02102437 0.0001    ],,341.26121924496823,348.3041410806927,FB
297,145.4654851558897,"[0.537953113224095, 0.7484620891858695]",[0.60795022 0.18315842],,294.9309703117794,301.9738921475039,FB
298,67.79804013672344,"[0.16158846545818428, 0.19621926383627936]",[0.86742057 0.12075128],,139.5960802734469,146.63900210917137,FB
299,104.85878269179011,"[2.2274998300371682, 0.15784156921296924]",[0.52235951 0.08280862],,213.71756538358022,220.7604872193047,FB
300,150.65136154666368,"[4.392415673464201, 0.48694684715544506]",[0.17555327 0.0515275 ],,305.30272309332736,312.34564492905184,FB
301,172.85966216592342,"[3.874631293201427, 0.028794882526381484]",[0.00732703 0.0001    ],,349.71932433184685,356.76224616757133,FB
302,143.5449805216275,"[0.2458091978172157, 0.40200377007479154]",[0.45930258 0.11352869],,291.089961043255,298.1328828789795,FB
303,106.94761408610529,"[0.16444995380994176, 0.5096492604353589]",[0.27711752 0.02859484],,217.89522817221058,224.93815000793506,FB
304,145.0858736674635,"[0.25510831673097795, 0.4671689926693548]",[0.0548291 0.0001   ],,294.171747334927,301.21466917065146,FB
305,143.72484726301664,"[1.4713035357302617, 0.2965485836298055]",[0.22953966 0.05196522],,291.4496945260333,298.49261636175777,FB
306,170.15419294548542,"[0.03577007581316265, 0.015775161300892276]",[0.0160634 0.0001   ],,344.30838589097084,351.3513077266953,FB
307,134.49640893597203,"[4.6130551322161875, 0.1445421606075456]",[0.17341508 0.03338159],,272.99281787194406,280.03573970766854,FB
308,71.00585975549832,"[0.9289000828266598, 0.545793373897936]",[0.57281251 0.07694967],,146.01171951099664,153.05464134672113,FB
309,89.8034015078011,"[3.485587830245227, 0.0790457176977289]",[1.00708559 0.18729745],,183.6068030156022,190.64972485132668,FB
310,99.88931031950315,"[4.668995735657328, 0.26000349861189287]",[0.33694421 0.04640067],,203.7786206390063,210.8215424747308,FB
311,74.87149407166764,"[0.27298808966678356, 0.7452354404210488]",[0.39076543 0.04784745],,153.74298814333528,160.78590997905977,FB
312,146.84185173655158,"[2.2647168800312865, 0.7522464669360766]",[4.9999     0.99128339],,297.68370347310315,304.72662530882764,FB
313,162.82864543152272,"[3.8817187576356003, 0.159829756416418]",[1.63165846 0.7768207 ],,329.65729086304543,336.7002126987699,FB
314,128.87027702221687,"[2.983224302994624, 0.1462822511639865]",[0.54038821 0.12789106],,261.74055404443374,268.7834758801582,FB
315,162.38039802099644,"[4.192984884399728, 0.08980586824160235]",[0.03826495 0.00510415],,328.7607960419929,335.80371787771736,FB
316,124.32622075777283,"[2.1600111265225155, 0.45041960756372085]",[0.21948951 0.0342939 ],,252.65244151554566,259.69536335127015,FB
317,115.97659073066606,"[2.334204782817183, 0.9290156139082579]",[0.64320703 0.12172658],,235.95318146133212,242.9961032970566,FB
318,161.00063086909697,"[0.2967880679410639, 0.4594749669073384]",[0.11201548 0.03383617],,326.00126173819393,333.0441835739184,FB
319,159.2503185072069,"[2.6340065130190005, 0.2711226102092017]",[0.21751532 0.05999151],,322.5006370144138,329.5435588501383,FB
320,160.16889692148865,"[0.17983084077819808, 0.6103083496560057]",[0.49531235 0.20700247],,324.3377938429773,331.3807156787018,FB
321,125.59726552408154,"[4.000016157884274, 0.9907463024846718]",[0.82455291 0.19631531],,255.19453104816307,262.23745288388756,FB
322,134.91190044214065,"[1.9954356233431312, 0.9158062174681841]",[0.81101557 0.23236638],,273.8238008842813,280.8667227200058,FB
323,167.40027648256418,"[3.8255848027746064, 0.3251254048948398]",[1.90279624 0.87377998],,338.80055296512836,345.84347480085285,FB
324,166.36366391494317,"[3.1439590486685014, 0.07595086110495446]",[0.13211608 0.04952545],,336.72732782988635,343.77024966561083,FB
325,82.15394953509362,"[0.8673063862005141, 0.7860121716168316]",[0.28272488 0.02012972],,168.30789907018723,175.35082090591172,FB
326,142.36279410472403,"[3.9676722967516596, 0.8946787615948935]",[0.17375607 0.03671658],,288.72558820944806,295.76851004517255,FB
327,136.74814907685493,"[1.1858978381178462, 0.7870778180909941]",[0.11952343 0.01980602],,277.49629815370986,284.53921998943434,FB
328,129.2398140464769,"[1.852334090208699, 0.42161106670694665]",[0.37907    0.07288137],,262.4796280929538,269.5225499286783,FB
329,55.344052509119734,"[4.600417221973039, 0.10774646737262625]",[0.29150881 0.01463879],,114.68810501823947,121.73102685396395,FB
330,155.22124457289232,"[1.294773715102139, 0.18004325536538074]",[0.0712521 0.0110633],,314.44248914578463,321.4854109815091,FB
331,136.94757889237923,"[4.30923234056452, 0.9715377820210466]",[0.50267759 0.11569784],,277.89515778475845,284.93807962048294,FB
332,70.6706397863634,"[1.7734652661805044, 0.8077908776337425]",[0.15917895 0.01152692],,145.3412795727268,152.38420140845128,FB
333,161.5525008078239,"[1.8908020674505368, 0.8566433977413592]",[0.07705645 0.00783579],,327.1050016156478,334.14792345137226,FB
334,171.82429751460955,"[0.3084254631195563, 0.9241928451017084]",[0.11784198 0.08631594],,347.6485950292191,354.6915168649436,FB
335,67.8774625763538,"[0.9568409305888974, 0.5585026303632391]",[0.84176957 0.13104414],,139.7549251527076,146.7978469884321,FB
336,128.3417764446164,"[4.535048810074095, 0.15772544869529498]",[2.94120093 0.87149286],,260.6835528892328,267.7264747249573,FB
337,162.50521132688536,"[0.10535149909519383, 0.7566767910620095]",[0.05220966 0.0037195 ],,329.0104226537707,336.0533444894952,FB
338,150.3150108513275,"[0.8505222473467409, 0.34522118321686196]",[0.31108134 0.09571109],,304.630021702655,311.67294353837946,FB
339,155.64330511494768,"[4.790319058095998, 0.07589125921654988]",[0.43686041 0.13447526],,315.28661022989536,322.32953206561984,FB
340,168.4877228447731,"[0.7153139134519598, 0.08721517049125888]",[0.18326774 0.08047447],,340.9754456895462,348.01836752527066,FB
341,133.94653759299445,"[2.6601349708733837, 0.9476947434715418]",[0.33005139 0.07851156],,271.8930751859889,278.9359970217134,FB
342,109.65396377992619,"[0.36340823151446944, 0.3197494245328214]",[0.5460968 0.1128889],,223.30792755985237,230.35084939557686,FB
343,113.05976866814625,"[1.3529629005090673, 0.14871981594804878]",[0.73290661 0.10762687],,230.1195373362925,237.16245917201698,FB
344,172.72651434617603,"[0.34525759231970743, 0.28019299805558856]",[0.34212259 0.53268884],,349.45302869235206,356.49595052807655,FB
345,161.91650970131647,"[0.5796368706905434, 0.6051227161032795]",[0.35454898 0.13331213],,327.83301940263294,334.8759412383574,FB
346,153.29106290738835,"[1.2741202093801391, 0.9421137030387196]",[0.1507977  0.02434988],,310.5821258147767,317.6250476505012,FB
347,155.93715450996592,"[0.9867270318768998, 0.31101647701283675]",[0.90085217 0.3907555 ],,315.87430901993184,322.9172308556563,FB
348,123.05664053117358,"[1.8330992480343697, 0.13526154393011858]",[0.42479838 0.08406133],,250.11328106234717,257.1562028980717,FB
349,30.49847594484355,"[1.90569025412474, 0.09021992305176074]",[4.6866336e+00 1.0000000e-04],,64.9969518896871,72.03987372541158,FB
350,166.44493867455657,"[2.3293865780580107, 0.9553848957284732]",[0.04305109 0.0001    ],,336.88987734911314,343.9327991848376,FB
351,172.19119452938463,"[0.08082985578653643, 0.16737326876290315]",[0.1588737  0.13053035],,348.38238905876926,355.42531089449375,FB
352,153.64577060731517,"[2.001428748931103, 0.38177631722134947]",[4.9999     0.99287955],,311.29154121463034,318.3344630503548,FB
353,154.6549038767291,"[1.4265550337391366, 0.059410604047383804]",[1.13373592 0.52193478],,313.3098077534582,320.3527295891827,FB
354,163.78059874400637,"[0.41134661006091344, 0.4109417766310743]",[0.15490813 0.02530144],,331.56119748801274,338.6041193237372,FB
355,76.28782456663826,"[3.938839932030918, 0.15431758625334183]",[0.33239667 0.04385554],,156.57564913327653,163.618570969001,FB
356,114.87399603578184,"[3.3906132301612724, 0.9467249232084454]",[0.18611007 0.03155375],,233.7479920715637,240.79091390728817,FB
357,118.56066816305405,"[2.0177718683786527, 0.032799528406041036]",[0.20664569 0.01969082],,241.1213363261081,248.16425816183258,FB
358,172.54526771010399,"[0.30168631903810367, 0.205345649919064]",[0.06920689 0.05190584],,349.09053542020797,356.13345725593246,FB
359,169.9601741353427,"[0.058078638486999755, 0.05003362665436515]",[0.02519818 0.0001    ],,343.9203482706854,350.9632701064099,FB
360,169.14279019682505,"[0.42789004810039233, 0.2749833012509734]",[0.12204321 0.04683276],,342.2855803936501,349.3285022293746,FB
361,144.9110492582717,"[4.955228011321148, 0.6651514242432177]",[0.27548709 0.06384347],,293.8220985165434,300.8650203522679,FB
362,161.1912945504938,"[4.759996436237768, 0.05526429350029762]",[0.03401597 0.00268   ],,326.3825891009876,333.4255109367121,FB
363,168.4800300639138,"[0.6530865754747907, 0.1828210729048984]",[1.62361178 0.84958821],,340.9600601278276,348.0029819635521,FB
364,95.22354157967872,"[1.5263163839425817, 0.8288182639440362]",[0.42574685 0.05037116],,194.44708315935745,201.49000499508193,FB
365,78.79029874025217,"[2.942828084281592, 0.18777082979116083]",[0.26825629 0.01076917],,161.58059748050434,168.62351931622882,FB
366,173.21765429219332,"[0.29425078363385704, 0.5363502454935115]",[4.9999     0.99961891],,350.43530858438663,357.4782304201111,FB
367,170.83992292151106,"[3.0342917332395607, 0.009411839901401936]",[0.11031    0.07273349],,345.6798458430221,352.7227676787466,FB
368,139.5290952446709,"[0.7314307583017088, 0.7133958902888383]",[0.41446206 0.08895228],,283.0581904893418,290.1011123250663,FB
369,172.08246430477573,"[3.104008473955274, 0.07124438621198122]",[4.9999     0.99832931],,348.16492860955145,355.20785044527594,FB
370,171.7164117945415,"[0.06910864814750599, 0.05448239025496888]",[0.01693559 0.00294628],,347.432823589083,354.4757454248075,FB
371,128.1316896931823,"[4.782639086338507, 0.5178311780405286]",[0.36165506 0.06597889],,260.2633793863646,267.3063012220891,FB
372,140.78225267678607,"[3.0625016841489696, 0.14944384987756149]",[0.59624554 0.16008534],,285.56450535357214,292.60742718929663,FB
373,162.62779638260608,"[4.47340256150659, 0.7631572257645213]",[0.76684811 0.38506676],,329.25559276521216,336.29851460093664,FB
374,169.38630825865397,"[4.408743191337211, 0.2863837930242098]",[0.57305267 0.38483621],,342.77261651730794,349.8155383530324,FB
375,141.4553250340211,"[4.166267387676043, 0.12399730370148827]",[0.28853577 0.05449474],,286.9106500680422,293.95357190376666,FB
376,153.15885322003626,"[0.0004019915826766675, 0.7669682316212526]",[1.51656961 0.63947937],,310.3177064400725,317.360628275797,FB
377,166.47264372972236,"[4.238245645351027, 0.33423195168022857]",[0.87532095 0.55525432],,336.9452874594447,343.9882092951692,NoFB
378,158.20449688308585,"[1.2649674624966591, 0.2912824711599587]",[0.11377894 0.02915899],,320.4089937661717,327.4519156018962,NoFB
379,162.24670138338627,"[2.128138495300094, 0.012795492226720979]",[0.06966504 0.01170003],,328.49340276677253,335.536324602497,NoFB
380,30.942295396291108,"[2.0695539612550045, 0.38829636316630917]",[1.1746484  0.12338803],,65.88459079258222,72.92751262830672,NoFB
381,163.40387144731704,"[4.832122850698243, 0.0673627018516666]",[0.05102597 0.0001    ],,330.8077428946341,337.8506647303586,NoFB
382,151.5393858222644,"[0.22505541607356627, 0.016647862325599495]",[0.86526288 0.36503253],,307.0787716445288,314.12169348025327,NoFB
383,136.44319517803615,"[1.6258002198669048, 0.8827240719044795]",[0.22774543 0.05538819],,276.8863903560723,283.9293121917968,NoFB
384,147.153850758081,"[0.21449378306199082, 0.15624002218742125]",[0.43259229 0.09733125],,298.307701516162,305.3506233518865,NoFB
385,165.9797468766427,"[4.9581596896049875, 0.8280874338656623]",[0.768954   0.41636556],,335.9594937532854,343.0024155890099,NoFB
386,18.714973875341514,"[3.7093791439051285, 0.343037260166385]",[4.43369103 0.03566588],,41.42994775068303,48.47286958640752,NoFB
387,153.62664483004514,"[0.8240102088012252, 0.28731273547450686]",[0.10401144 0.01101349],,311.2532896600903,318.29621149581476,NoFB
388,83.64275705560694,"[0.8883784080253433, 0.29614712032375584]",[0.57031313 0.08842178],,171.28551411121387,178.32843594693836,NoFB
389,141.1689882086017,"[1.3511208786751918, 0.7592844113830705]",[0.95998564 0.25823556],,286.3379764172034,293.38089825292786,NoFB
390,131.22466907425573,"[0.5600068981394049, 0.05250992516767716]",[0.16328306 0.03867911],,266.44933814851146,273.49225998423594,NoFB
391,98.93623225128573,"[0.329339258892342, 0.33547627375053324]",[0.08375936 0.0001    ],,201.87246450257146,208.91538633829595,NoFB
392,157.57532759394226,"[4.560294607698653, 0.22968386335998625]",[0.04697367 0.0001    ],,319.1506551878845,326.193577023609,NoFB
393,171.5442439526542,"[4.157348486396447, 0.6415758646441845]",[0.74075915 0.57888075],,347.0884879053084,354.1314097410329,NoFB
394,155.37227933096196,"[0.2877325322285362, 0.3130467735138238]",[0.31143911 0.10107101],,314.7445586619239,321.7874804976484,NoFB
395,145.43324105244596,"[2.7805104279826387, 0.19381026175662153]",[0.10361047 0.01725918],,294.86648210489193,301.9094039406164,NoFB
396,74.47786596608444,"[1.0750741862262838, 0.6003711199363784]",[0.66047658 0.08201748],,152.95573193216887,159.99865376789336,NoFB
397,120.28039031159403,"[4.410028695432621, 0.1915540974636709]",[1.09031333 0.30974123],,244.56078062318807,251.60370245891255,NoFB
