participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,50.13501477416317,"[1.3462036707705283, 0.04500555225815425]",[0.72198524 0.07838119],50.13501477416317,104.27002954832633,111.31295138405082
2,144.32270617861226,"[0.22348657633925337, 0.8957071401832473]",[0.33413593 0.08232345],144.32270617861226,292.64541235722453,299.688334192949
3,110.6200215079409,"[0.060241629920175725, 0.14269338489918856]",[0.59232625 0.10915981],110.6200215079409,225.2400430158818,232.2829648516063
4,172.73544479585638,"[0.13663718962327567, 0.27267296242000133]",[0.09069752 0.10324759],172.73544479585638,349.47088959171276,356.51381142743725
5,123.44842308960364,"[1.6317790749977938, 0.4884913405189061]",[0.66460961 0.18422732],123.44842308960364,250.89684617920727,257.93976801493176
6,117.96536514271962,"[1.0577754856232946, 0.39023428230906854]",[0.46464838 0.08816995],117.96536514271962,239.93073028543924,246.97365212116372
7,154.8485452464899,"[1.2981750323214698, 0.4258867286648709]",[2.9094389  0.92464692],154.8485452464899,313.6970904929798,320.74001232870427
8,110.69984279505837,"[1.1199098780551493, 0.728747013629974]",[0.78769666 0.1613932 ],110.69984279505837,225.39968559011675,232.44260742584123
9,108.63472153493147,"[3.3853814402119258, 0.1022748765242013]",[0.08463773 0.0001    ],108.63472153493147,221.26944306986294,228.31236490558743
10,142.8438056855869,"[0.12594429183535913, 0.37747761207656566]",[0.1638804  0.03373844],142.8438056855869,289.6876113711738,296.73053320689826
11,169.48059021443973,"[0.8768060606748396, 0.5648008193346238]",[0.2931372  0.16948047],169.48059021443973,342.96118042887946,350.00410226460394
12,78.84882878060709,"[2.446157814522778, 0.39863365109506277]",[1.22955272 0.22812766],78.84882878060709,161.69765756121419,168.74057939693867
13,138.0089273224816,"[3.1414538756377905, 0.28243506523978934]",[0.07782981 0.00540758],138.0089273224816,280.0178546449632,287.0607764806877
14,154.78371754417734,"[1.6202113204829587, 0.4944363082599349]",[0.42261665 0.14426351],154.78371754417734,313.56743508835467,320.61035692407916
15,118.1167360636464,"[0.9368503323635061, 0.61349479541208]",[0.6120823  0.12060138],118.1167360636464,240.2334721272928,247.27639396301728
16,95.65828427716274,"[4.450426303083972, 0.1644206111877432]",[0.60473244 0.1075371 ],95.65828427716274,195.31656855432547,202.35949039004996
17,95.27366803902471,"[0.557211990654848, 0.2752208651612949]",[0.99380521 0.17784965],95.27366803902471,194.54733607804943,201.5902579137739
18,94.09443582000081,"[4.3041447705001135, 0.3635118644376497]",[1.71634321 0.44470969],94.09443582000081,192.18887164000162,199.2317934757261
19,54.34395085015808,"[2.1743710398445115, 0.7044262515679428]",[0.37611447 0.02827393],54.34395085015808,112.68790170031616,119.73082353604065
