participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,79.59448979806369,"[4.772003685136118, 0.06457426042446567]",[4.99990000e+00 2.13183342e-03],79.59448979806369,163.18897959612738,170.23190143185187
2,144.9008774574209,"[2.3861804207360686, 0.9045454246894199]",[1.4297115  0.18529084],144.9008774574209,293.8017549148418,300.8446767505663
3,108.07695383443553,"[2.4066388243537267, 0.6360678125627703]",[1.72352451 0.26374576],108.07695383443553,220.15390766887106,227.19682950459554
4,170.01442388067034,"[0.7231943896823656, 0.5016364451662576]",[0.6782545  0.31889144],170.01442388067034,344.02884776134067,351.07176959706516
5,103.18106226018786,"[3.4401429865094553, 0.03504967173690937]",[1.74898973 0.56264807],103.18106226018786,210.36212452037572,217.4050463561002
6,109.07880294927973,"[0.24792909042156872, 0.6158402182201999]",[1.75877162 0.24699979],109.07880294927973,222.15760589855947,229.20052773428395
7,152.2402004969208,"[0.7748669251934472, 0.351767291350281]",[1.50615329 0.06523919],152.2402004969208,308.4804009938416,315.5233228295661
8,84.3182401913051,"[2.68365325464785, 0.7197699204698029]",[2.23599495 0.06864947],84.3182401913051,172.6364803826102,179.67940221833467
9,115.24484696608047,"[0.357516985718644, 0.41636834009551543]",[4.9999000e+00 9.4248254e-04],115.24484696608047,234.48969393216095,241.53261576788543
10,114.72352723254448,"[0.8592360280032927, 0.11918212346182327]",[2.14161996 0.04193537],114.72352723254448,233.44705446508897,240.48997630081345
11,166.02730746002095,"[1.9936779620734517, 0.7952329362012716]",[0.69205552 0.80458613],166.02730746002095,336.0546149200419,343.0975367557664
12,82.13778949868703,"[0.46121992525791355, 0.6233223731173515]",[3.05373072 0.01583641],82.13778949868703,168.27557899737405,175.31850083309854
13,137.87297393796214,"[4.7712102165827535, 0.9669746137956091]",[1.31795265 0.98631214],137.87297393796214,279.7459478759243,286.7888697116488
14,152.01287258811436,"[1.99106061175112, 0.48090947032793063]",[1.01916814 0.54154851],152.01287258811436,308.0257451762287,315.0686670119532
15,111.29770212879295,"[0.3370945557423952, 0.3009088788434824]",[2.69062808 0.01925967],111.29770212879295,226.5954042575859,233.63832609331038
16,76.96777415572004,"[0.3111786066929789, 0.8662501020106396]",[1.58683334 0.96982138],76.96777415572004,157.93554831144007,164.97847014716456
17,89.27760887912355,"[1.2090103671012113, 0.2442223378110425]",[3.43982013 0.00849034],89.27760887912355,182.5552177582471,189.59813959397158
18,81.52148260611737,"[4.926018663206605, 0.28018980331254145]",[1.93749111 0.26718325],81.52148260611737,167.04296521223475,174.08588704795923
19,74.65929309653902,"[1.0647068864804243, 0.3037966691676147]",[4.99990000e+00 2.03733953e-03],74.65929309653902,153.31858619307803,160.36150802880252
20,173.28679589184085,"[0.9538701089503008, 0.7183738452172896]",[0.0001 0.0001],173.28679589184085,350.5735917836817,357.6165136194062
21,74.51378938066499,"[2.4476831598353126, 0.012354072464151511]",[4.99990000e+00 1.84196743e-03],74.51378938066499,153.02757876132998,160.07050059705446
22,76.4445355973647,"[2.749440135006738, 0.4698000149048816]",[2.46032304 0.05914499],76.4445355973647,156.8890711947294,163.9319930304539
23,93.8209640132629,"[4.070393414914875, 0.7289413276950032]",[2.84121452 0.01494969],93.8209640132629,191.6419280265258,198.68484986225027
24,108.77202539308914,"[1.427779569798471, 0.25381647354598935]",[1.60166034 0.42532515],108.77202539308914,221.54405078617827,228.58697262190276
25,56.540613546131624,"[3.580860695002916, 0.559653694199717]",[4.99990000e+00 3.86688605e-03],56.540613546131624,117.08122709226325,124.12414892798773
26,135.7912312617473,"[4.580888894071156, 0.7997094604857207]",[1.12125407 0.9999    ],135.7912312617473,275.5824625234946,282.6253843592191
27,27.60462181592088,"[4.163987734581065, 0.0012570006237596736]",[4.9999     0.01314949],27.60462181592088,59.20924363184176,66.25216546756624
28,133.64186919935153,"[4.046198120738706, 0.988487926775124]",[1.18787184 0.76532353],133.64186919935153,271.28373839870306,278.32666023442755
29,68.83100803497136,"[3.1380396788652174, 0.03537372855954858]",[4.99990000e+00 1.65403646e-03],68.83100803497136,141.66201606994272,148.7049379056672
30,148.5945395874891,"[4.843125186985253, 0.7304717082218027]",[1.4651278  0.08465402],148.5945395874891,301.1890791749782,308.2320010107027
31,80.29903087882681,"[4.919644893623368, 0.5129888872275093]",[3.05574107 0.02436487],80.29903087882681,164.59806175765362,171.6409835933781
32,135.83062882292728,"[0.5396077681378695, 0.22926703475353438]",[1.27556187 0.4704743 ],135.83062882292728,275.66125764585456,282.70417948157905
33,120.4390100261642,"[1.1234441058250118, 0.4074722387938161]",[4.99990000e+00 8.37389565e-04],120.4390100261642,244.8780200523284,251.92094188805288
